university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-01-02,CATHERINE,HAWKINS,F,104.0,[3380],9-DE-JULIO-KILOMETRO-20,ANTHONYLOWE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-10-22,JOSHUA,ROSS,M,46.0,[1923],ARROYO-DEL-PESCADO,YLANG@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,2021-01-19,TANYA,KAISER,F,53.0,[1647],ZONA-DELTA-SAN-FERNANDO,JULIA41@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2021-01-19,GREGORY,MCMAHON,M,76.0,[4159],ALTO-EL-PUESTO,RAMIREZIVAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2020-11-30,BRIAN,SHEPPARD,M,94.0,[8412],CAÑADON-DEL-CORRAL,COREY57@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-19,BRETT,MERRITT,M,32.0,[1629],ALMIRANTE-IRIZAR,KAREN67@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-10-23,CHRIS,MOORE,M,2.0,[7547],CASCADA,ERICGRIFFITH@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-12-12,PETER,SPARKS,M,106.0,[8534],AGUADA-CECILIO,GEORGEWILLIAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,2020-09-08,MEGAN,ANDRADE,F,49.0,[8366],CHELFORO,AUSTIN56@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2021-01-13,TYLER,WILSON,M,76.0,[2111],FRANCISCO-PAZ,SCOTT72@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-10-22,MARISSA,SMITH,F,65.0,[2921],GODOY,NATALIESCHNEIDER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-25,THOMAS,NORTON,M,35.0,[9013],CAÑADON-SECO,MSNYDER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,2020-11-04,JASMIN,LARSEN,F,48.0,[2609],COLONIA-MORGAN,CLARKRICHARD@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-10-19,RHONDA,ROJAS,F,22.0,[5622],COLONIA-JAUREGUI,WPAUL@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-10-06,NICOLE,SCHULTZ,F,19.0,[4230],BREA-CHIMPANA,TAMMIE77@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,2020-09-09,AMBER,MOSLEY,F,113.0,[5311],ARAUCO,HILLMELANIE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-10-26,COLLEEN,LLOYD,F,116.0,[1814],BARRIO-1-DE-MAYO,GABRIELPEREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,2020-10-01,BOBBY,FRITZ,M,26.0,[8172],ARROYO-CORTO,ALISONTHOMAS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-12,PAMELA,MOORE,F,113.0,[3503],BARRANQUERAS,PETER94@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-09-28,DANA,LOPEZ,F,21.0,[2113],PEYRANO,JACKSONJONATHAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-12-19,TERESA,MOORE,F,70.0,[3376],GOBERNADOR-LANUSSE,JAMES11@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,2021-01-27,JAMES,KELLEY,M,37.0,[3302],AGUARA-CUA,VPONCE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2021-01-28,HEATHER,DUARTE,F,78.0,[3448],ALAMO,SAUNDERSROBERT@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,2020-11-01,DEREK,DICKERSON,M,1.0,[8183],AVESTRUZ,MARYGARCIA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-01-04,KRISTEN,THOMAS,F,104.0,[3199],LOS-LAURELES,SANCHEZCAITLYN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,2021-01-12,RHONDA,ARNOLD,F,41.0,[4718],BARRO-NEGRO,ANGELA52@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,2020-12-04,FRANCIS,HOUSTON,M,93.0,[3100],AVENIDA-EJERCITO-PARANA,DSMITH@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,2020-11-05,MIKAYLA,LOPEZ,F,9.0,"[1678, 3262]",CASEROS,MJACKSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,2020-11-19,TERESA,ALLEN,F,38.0,[5700],ALTO-BLANCO,CHAD20@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,2020-10-02,HALEY,PRESTON,F,96.0,[2521],ITURRASPE,JOHNROTH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-26,CHRISTOPHER,ALLEN,M,110.0,[3016],SAN-JOSE,JACQUELINE69@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,2020-10-17,KELLI,GONZALEZ,F,30.0,[5306],CARRIZAL,DARRYL66@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-09-10,JOSEPH,TRAN,M,107.0,"[4500, 4522]",ALTO-DEL-SALADILLO,EWEBSTER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,2020-12-23,ROBIN,RUIZ,F,32.0,[1765],ISIDRO-CASANOVA,DARRYLWRIGHT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-10-28,PAMELA,CARLSON,F,40.0,[1667],MANUEL-ALBERTI,THOMASSHELTON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-11-25,KEVIN,WARD,M,63.0,[4155],CEVIL-GRANDE,AMITCHELL@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,2021-01-18,DENNIS,NELSON,M,6.0,[5731],ALFALAND,ANITAPHILLIPS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-11-28,ALEXANDRA,ROBERTSON,F,113.0,[7620],BALCARCE,HAYDEN84@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-10-22,STACY,BECK,F,44.0,[4719],BALCOSNA,WRAMIREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,2020-09-02,JEANETTE,VILLEGAS,F,13.0,"[4500, 4522]",ALTO-DEL-SALADILLO,SMITHJUSTIN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,2020-10-25,DIANA,MCDOWELL,F,97.0,[6450],ABEL,ISAACWASHINGTON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2020-11-13,MARGARET,DAVIS,F,15.0,[3127],ALCETE,WILSONWILLIAM@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2020-11-28,MARY,WALLACE,F,73.0,[3569],BARROS-PAZOS,LIUMARK@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-12-26,DERRICK,ELLIS,M,84.0,"[3190, 3216]",ARROYO-HONDO,JILL02@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-10-08,KATHERINE,HALL,F,99.0,[3206],BELLA-UNION-PARAJE,MICHELLEWHITE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,2020-12-03,TIFFANY,PATTERSON,F,76.0,"[4107, 4743]",ACONQUIJA,KYLEDAVIDSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2021-01-05,AUSTIN,THOMAS,M,71.0,[3107],COLONIA-AVELLANEDA,TMOODY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,2020-12-30,JOSHUA,LEWIS,M,18.0,[3054],COLONIA-LA-NEGRA,ROBLESBRIAN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2021-01-06,TRAVIS,WASHINGTON,M,44.0,[2740],ALMACEN-LA-COLINA,RMILLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,2020-11-30,ASHLEY,HUGHES,F,24.0,[2305],LEHMANN,SCOTTSHAH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,2021-01-18,LESLIE,THOMAS,F,29.0,[1601],ISLA-MARTIN-GARCIA,BENJAMINPARKER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-12-05,CARLOS,LOPEZ,M,28.0,[3409],ARROYO-SAN-JUAN,MISTYMITCHELL@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-12-13,ALAN,RODRIGUEZ,M,4.0,[2618],CARMEN,VPORTER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-01-03,JOSHUA,SIMON,M,97.0,[7167],CARILO,TLOPEZ@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-10-25,GREGORY,JOHNSON,M,90.0,[6443],ARANO,JANET52@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-10-27,PATRICK,ROWE,M,112.0,[1836],LLAVALLOL,SYLVIA50@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-10-22,TYLER,ORTEGA,M,14.0,[6337],INGENIERO-THOMPSON,ELIZABETHDAVIS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,2020-12-31,JORDAN,SMITH,F,20.0,[3487],PUESTO-DE-ISLA,ERIC57@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2021-01-07,DEANNA,HODGE,F,83.0,[1812],CARLOS-SPEGAZZINI,DONALDPARKER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,2021-01-10,MARK,CARSON,M,24.0,[1828],BANFIELD,HARDYNICHOLAS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-09-23,KIMBERLY,DURAN,F,81.0,[6042],DOS-HERMANOS,TINA08@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,2020-11-30,MANUEL,RICHARDS,M,84.0,[5306],CARRIZAL,LARRY86@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2020-10-07,LORI,COLLINS,F,85.0,[9113],FLORENTINO-AMEGHINO,WILLIAM13@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-10-06,RYAN,RUSSELL,M,112.0,[4163],HUASA-PAMPA-NORTE,ANDREAROMERO@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2020-11-19,WILLIAM,MALONE,M,42.0,[1874],VILLA-DOMINICO,BWILLIAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-09-16,JESSICA,JONES,F,37.0,[6003],ASCENCION,UKING@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2021-01-06,HANNAH,MOORE,F,57.0,[2113],PEYRANO,JOHN14@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2021-01-28,JOSHUA,TRAN,M,112.0,[3428],ESTACION-SALADAS,KARENHANCOCK@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-01-02,JEFFERY,PAUL,M,105.0,[1722],MERLO,JIMENEZJEREMY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-11-16,DAVID,HENDERSON,M,5.0,[3581],CAMPO-REDONDO,KHENDERSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,2020-09-11,MARCUS,BLAKE,M,30.0,[1893],CENTRO-AGRICOLA-EL-PATO,CHERYL37@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,2020-11-22,MATTHEW,CHANDLER,M,81.0,[2916],EL-JUPITER,REBECCA75@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-11-19,LARRY,MILLER,M,53.0,[2764],CAMPO-LA-NENA,WILLIAMSJASON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-09-17,CRYSTAL,ROGERS,F,35.0,[6307],COLONIA-LA-ORACION,FGREEN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-09-25,DAVID,GREEN,M,39.0,[5315],CALERA-LA-NORMA,JESSICAKHAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-11-20,DAKOTA,REED,M,24.0,[5460],AGUA-DE-LA-ZORRA,XMILLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-12,CLAYTON,DAWSON,M,52.0,[1667],MANUEL-ALBERTI,LLAMB@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-10-15,VINCENT,GORDON,M,83.0,[2912],LA-QUERENCIA,KELLERJON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-09-30,ANDREW,HANSEN,M,10.0,[8208],CAMPO-CICARE,MEDINADANIEL@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,2020-10-27,MICHAEL,HODGES,M,59.0,[6003],ASCENCION,STEPHANIE35@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,2021-01-26,KEVIN,WILLIAMS,M,18.0,[4722],EL-DURAZNILLO,DMORTON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,2020-11-23,SHARON,ANDERSON,F,83.0,[1872],SARANDI,DUNLAPBRANDON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-11-16,JUSTIN,BEARD,M,86.0,[3407],AGUAY,SANDRA99@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,2020-09-18,STEPHANIE,FOWLER,F,2.0,[3023],CULULU,KEVIN62@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,2020-09-02,MICHAEL,GONZALES,M,109.0,[5750],ALTO-DE-LA-LEÑA,CHRISTOPHERGONZALEZ@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-05,MICHAEL,GARCIA,M,114.0,[6223],CORONEL-CHARLONE,WWILLIAMS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,2021-01-11,THOMAS,MCCARTHY,M,50.0,[5315],CALERA-LA-NORMA,BRADLEYLARSEN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-10-20,SARAH,HARDING,F,3.0,[1602],FLORIDA,RACHELJOYCE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,2020-11-26,JOHN,ALVAREZ,M,85.0,[6530],CARLOS-CASARES,KELLY31@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2021-01-04,DANA,HERNANDEZ,F,36.0,[2618],CARMEN,XSCHMIDT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2020-09-29,MEGAN,RILEY,F,75.0,[2611],ESTACION-CHRISTOPHERSEN,VHAMILTON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-10-26,JAMES,CAMPOS,M,91.0,[6303],CACHIRULO,ARYAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,2020-12-03,AMANDA,THOMPSON,F,10.0,[6643],ARAUJO,ALICIA44@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,2020-09-02,LISA,FERGUSON,F,67.0,[3620],KILOMETRO-184,MARGARETGRIFFIN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-17,TINA,THORNTON,F,11.0,[8309],CENTENARIO,DAVIDCHOI@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-21,STEPHANIE,WRIGHT,F,65.0,"[3540, 5738]",AVANZADA,DOUGLAS42@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,2020-12-07,DAVID,MILLER,M,72.0,[3281],CALERA,CJONES@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,2020-12-26,ALBERT,GRAHAM,M,69.0,[6326],ANGUIL,LISADAVIS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,2021-01-05,JULIE,KRAMER,F,88.0,[7103],FARO-SAN-ANTONIO,POWELLMARY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-12-04,KATHRYN,COOK,F,67.0,[9120],BAHIA-CRACHER,ANTHONYZHANG@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,2020-12-14,KEITH,LEE,M,53.0,[6315],COLONIA-BARON,JLEONARD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-01,JESSICA,GRAY,F,112.0,[3023],CULULU,JENNAROGERS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,2021-01-22,JEFF,MOORE,M,18.0,[4709],SAN-JOSE-DE-PIEDRA-BLANCA,NELSONSUSAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,2020-12-12,JUSTIN,BURNS,M,112.0,[9113],FLORENTINO-AMEGHINO,ELIZABETH11@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-10-24,KRISTEN,MENDEZ,F,111.0,[6101],VILLA-SABOYA,CHANPETER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,2020-11-03,ERIC,NELSON,M,39.0,[8401],CULLIN-MANZANO,STEPHANIE16@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,2020-12-09,THOMAS,WILLIAMS,M,11.0,[2503],VILLA-ELOISA,KENNEDYMONICA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,2021-01-14,GEORGE,BENNETT,M,77.0,[5711],ANGELITA,WMCCARTHY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2021-01-16,SHANNON,LOPEZ,F,10.0,[2248],BERNARDO-DE-IRIGOYEN,SHELBYSTEVENSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,2021-01-19,MARILYN,ROBBINS,F,46.0,[2754],CAMPO-CRISOL,BBAKER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,2021-01-24,DOROTHY,YANG,F,9.0,[4174],AMPATA,ALBERT20@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-12-08,ROBERT,MIRANDA,M,92.0,[5421],LA-TRANCA,ALEXANDERGREGORY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2021-01-21,MICHAEL,BROWN,M,59.0,[7533],QUIÑIHUAL-ESTACION,GONZALESKELLY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,2020-12-27,ANNA,WILLIAMSON,F,56.0,[1763],VIRREY-DEL-PINO,ANGELA04@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2021-01-15,ALLISON,ANDERSON,F,28.0,[8124],BERRAONDO,XCISNEROS@GMAIL.COM
